"Cases of Occupational Injuries With Workdays Lost in Agricultural and Non-Agricultural Establishments Employing 20 or More Workers by Industry Group and Major Occupation Group, Philippines: 2013"
"https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1B__ISLE__OID/3001B3GI050.px/?rxid=6c884b7d-8541-43da-b80e-9f99195fb610"
"..Human Health and Social Work Activities Except Public Health Activities";"..Farmers, Forestry Workers and Fishermen";0
"..Human Health and Social Work Activities Except Public Health Activities";"..Craft and Related Trades Workers";0
"..Human Health and Social Work Activities Except Public Health Activities";"..Plant and Machine Operators and Assemblers";1
"..Human Health and Social Work Activities Except Public Health Activities";"..Laborers and Unskilled Workers";28
"..Arts, Entertainment and Recreation";"Total";12
"..Arts, Entertainment and Recreation";"..Corporate Executives, Managers, Managing Proprietors and Supervisors";0
"..Arts, Entertainment and Recreation";"..Professionals";0
"..Arts, Entertainment and Recreation";"..Technicians and Associate Professionals";0
"..Arts, Entertainment and Recreation";"..Clerks";0
"..Arts, Entertainment and Recreation";"..Service Workers and Shop and Market Sales Workers";0
"..Arts, Entertainment and Recreation";"..Farmers, Forestry Workers and Fishermen";2
"..Arts, Entertainment and Recreation";"..Craft and Related Trades Workers";0
"..Arts, Entertainment and Recreation";"..Plant and Machine Operators and Assemblers";0
"..Arts, Entertainment and Recreation";"..Laborers and Unskilled Workers";10
"..Repair of Computers and Personal and Household";"Total";41
"..Repair of Computers and Personal and Household";"..Corporate Executives, Managers, Managing Proprietors and Supervisors";0
"..Repair of Computers and Personal and Household";"..Professionals";0
"..Repair of Computers and Personal and Household";"..Technicians and Associate Professionals";26
"..Repair of Computers and Personal and Household";"..Clerks";0
"..Repair of Computers and Personal and Household";"..Service Workers and Shop and Market Sales Workers";0
"..Repair of Computers and Personal and Household";"..Farmers, Forestry Workers and Fishermen";0
"..Repair of Computers and Personal and Household";"..Craft and Related Trades Workers";14
"..Repair of Computers and Personal and Household";"..Plant and Machine Operators and Assemblers";0
"..Repair of Computers and Personal and Household";"..Laborers and Unskilled Workers";0
