"Number of Establishments Employing 20 or More Workers by Occupational Safety and Health (OSH) Policies/Programs Implemented and Major Industry Group, Philippines: 2019 and 2021"
"https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1B__ISLE__OSHP/2501B3GO021.px/table/tableViewLayout1/?rxid=3049f06d-0444-47da-a5f4-70953d8d74ce"
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of Hepatitis B infection";"..Human Health and Social Work Activities Except Public Health Activities";1261;779
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of Hepatitis B infection";"..Arts, Entertainment and  Recreation";132;55
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of Hepatitis B infection";"..Other Service Activities Except Activities of Membership Organization";181;60
"Programs on Advocay/Training/Information Dissemination for: Promotion of mental health";"Establishments with Implemented OSH Policies/Programs";20933;14021
"Programs on Advocay/Training/Information Dissemination for: Promotion of mental health";"..Agriculture, Forestry and Fishing";417;294
"Programs on Advocay/Training/Information Dissemination for: Promotion of mental health";"..Mining and Quarrying";115;69
"Programs on Advocay/Training/Information Dissemination for: Promotion of mental health";"..Manufacturing";3475;2291
"Programs on Advocay/Training/Information Dissemination for: Promotion of mental health";"..Electricity, Gas, Steam and Air Conditioning Supply";198;202
"Programs on Advocay/Training/Information Dissemination for: Promotion of mental health";"..Water Supply; Sewerage, Waste Management and Remediation Activities";120;96
"Programs on Advocay/Training/Information Dissemination for: Promotion of mental health";"..Construction";521;406
"Programs on Advocay/Training/Information Dissemination for: Promotion of mental health";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";4644;3598
"Programs on Advocay/Training/Information Dissemination for: Promotion of mental health";"..Transportation and Storage";621;437
"Programs on Advocay/Training/Information Dissemination for: Promotion of mental health";"..Accommodation and Food Service Activities";3040;1612
"Programs on Advocay/Training/Information Dissemination for: Promotion of mental health";"..Information and Communication";653;366
"Programs on Advocay/Training/Information Dissemination for: Promotion of mental health";"..Financial and Insurance Activities";1069;629
"Programs on Advocay/Training/Information Dissemination for: Promotion of mental health";"..Real Estate Activities";330;252
"Programs on Advocay/Training/Information Dissemination for: Promotion of mental health";"..Professional, Scientific and Technical Activities";518;274
"Programs on Advocay/Training/Information Dissemination for: Promotion of mental health";"..Administrative and Support Service Activities";1861;1195
"Programs on Advocay/Training/Information Dissemination for: Promotion of mental health";"..Education Except Public Education";1940;1474
"Programs on Advocay/Training/Information Dissemination for: Promotion of mental health";"..Human Health and Social Work Activities Except Public Health Activities";1101;708
"Programs on Advocay/Training/Information Dissemination for: Promotion of mental health";"..Arts, Entertainment and  Recreation";130;63
"Programs on Advocay/Training/Information Dissemination for: Promotion of mental health";"..Other Service Activities Except Activities of Membership Organization";181;56
"Program for Drug-Free Workplace with the following element: Employee Assistance Program related to illicit drug use and/or other - substances of abuse to include treatment, rehabilitation and referral services";"Establishments with Implemented OSH Policies/Programs";17877;9924
"Program for Drug-Free Workplace with the following element: Employee Assistance Program related to illicit drug use and/or other - substances of abuse to include treatment, rehabilitation and referral services";"..Agriculture, Forestry and Fishing";367;173
"Program for Drug-Free Workplace with the following element: Employee Assistance Program related to illicit drug use and/or other - substances of abuse to include treatment, rehabilitation and referral services";"..Mining and Quarrying";79;40
"Program for Drug-Free Workplace with the following element: Employee Assistance Program related to illicit drug use and/or other - substances of abuse to include treatment, rehabilitation and referral services";"..Manufacturing";3090;1848
"Program for Drug-Free Workplace with the following element: Employee Assistance Program related to illicit drug use and/or other - substances of abuse to include treatment, rehabilitation and referral services";"..Electricity, Gas, Steam and Air Conditioning Supply";153;159
"Program for Drug-Free Workplace with the following element: Employee Assistance Program related to illicit drug use and/or other - substances of abuse to include treatment, rehabilitation and referral services";"..Water Supply; Sewerage, Waste Management and Remediation Activities";138;79
"Program for Drug-Free Workplace with the following element: Employee Assistance Program related to illicit drug use and/or other - substances of abuse to include treatment, rehabilitation and referral services";"..Construction";579;334
"Program for Drug-Free Workplace with the following element: Employee Assistance Program related to illicit drug use and/or other - substances of abuse to include treatment, rehabilitation and referral services";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";4371;2849
"Program for Drug-Free Workplace with the following element: Employee Assistance Program related to illicit drug use and/or other - substances of abuse to include treatment, rehabilitation and referral services";"..Transportation and Storage";493;281
"Program for Drug-Free Workplace with the following element: Employee Assistance Program related to illicit drug use and/or other - substances of abuse to include treatment, rehabilitation and referral services";"..Accommodation and Food Service Activities";2473;1167
"Program for Drug-Free Workplace with the following element: Employee Assistance Program related to illicit drug use and/or other - substances of abuse to include treatment, rehabilitation and referral services";"..Information and Communication";488;244
"Program for Drug-Free Workplace with the following element: Employee Assistance Program related to illicit drug use and/or other - substances of abuse to include treatment, rehabilitation and referral services";"..Financial and Insurance Activities";690;448
"Program for Drug-Free Workplace with the following element: Employee Assistance Program related to illicit drug use and/or other - substances of abuse to include treatment, rehabilitation and referral services";"..Real Estate Activities";415;162
"Program for Drug-Free Workplace with the following element: Employee Assistance Program related to illicit drug use and/or other - substances of abuse to include treatment, rehabilitation and referral services";"..Professional, Scientific and Technical Activities";449;211
"Program for Drug-Free Workplace with the following element: Employee Assistance Program related to illicit drug use and/or other - substances of abuse to include treatment, rehabilitation and referral services";"..Administrative and Support Service Activities";1532;855
"Program for Drug-Free Workplace with the following element: Employee Assistance Program related to illicit drug use and/or other - substances of abuse to include treatment, rehabilitation and referral services";"..Education Except Public Education";1431;544
"Program for Drug-Free Workplace with the following element: Employee Assistance Program related to illicit drug use and/or other - substances of abuse to include treatment, rehabilitation and referral services";"..Human Health and Social Work Activities Except Public Health Activities";877;445
"Program for Drug-Free Workplace with the following element: Employee Assistance Program related to illicit drug use and/or other - substances of abuse to include treatment, rehabilitation and referral services";"..Arts, Entertainment and  Recreation";141;40
"Program for Drug-Free Workplace with the following element: Employee Assistance Program related to illicit drug use and/or other - substances of abuse to include treatment, rehabilitation and referral services";"..Other Service Activities Except Activities of Membership Organization";112;43
"Program for Drug-Free Workplace with the following element: Random drug-testing activities";"Establishments with Implemented OSH Policies/Programs";21836;14690
"Program for Drug-Free Workplace with the following element: Random drug-testing activities";"..Agriculture, Forestry and Fishing";423;313
"Program for Drug-Free Workplace with the following element: Random drug-testing activities";"..Mining and Quarrying";88;86
"Program for Drug-Free Workplace with the following element: Random drug-testing activities";"..Manufacturing";4147;2911
"Program for Drug-Free Workplace with the following element: Random drug-testing activities";"..Electricity, Gas, Steam and Air Conditioning Supply";211;211
"Program for Drug-Free Workplace with the following element: Random drug-testing activities";"..Water Supply; Sewerage, Waste Management and Remediation Activities";312;177
"Program for Drug-Free Workplace with the following element: Random drug-testing activities";"..Construction";740;572
"Program for Drug-Free Workplace with the following element: Random drug-testing activities";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";5324;4001
"Program for Drug-Free Workplace with the following element: Random drug-testing activities";"..Transportation and Storage";766;604
"Program for Drug-Free Workplace with the following element: Random drug-testing activities";"..Accommodation and Food Service Activities";3048;1691
"Program for Drug-Free Workplace with the following element: Random drug-testing activities";"..Information and Communication";594;361
"Program for Drug-Free Workplace with the following element: Random drug-testing activities";"..Financial and Insurance Activities";792;607
"Program for Drug-Free Workplace with the following element: Random drug-testing activities";"..Real Estate Activities";387;270
"Program for Drug-Free Workplace with the following element: Random drug-testing activities";"..Professional, Scientific and Technical Activities";525;252
"Program for Drug-Free Workplace with the following element: Random drug-testing activities";"..Administrative and Support Service Activities";1815;1295
"Program for Drug-Free Workplace with the following element: Random drug-testing activities";"..Education Except Public Education";1373;586
"Program for Drug-Free Workplace with the following element: Random drug-testing activities";"..Human Health and Social Work Activities Except Public Health Activities";985;576
"Program for Drug-Free Workplace with the following element: Random drug-testing activities";"..Arts, Entertainment and  Recreation";140;66
"Program for Drug-Free Workplace with the following element: Random drug-testing activities";"..Other Service Activities Except Activities of Membership Organization";166;111
"Program for Drug-Free Workplace with the following element: Creation of Drug Assessment Team";"Establishments with Implemented OSH Policies/Programs";13841;7230
"Program for Drug-Free Workplace with the following element: Creation of Drug Assessment Team";"..Agriculture, Forestry and Fishing";240;126
"Program for Drug-Free Workplace with the following element: Creation of Drug Assessment Team";"..Mining and Quarrying";63;31
"Program for Drug-Free Workplace with the following element: Creation of Drug Assessment Team";"..Manufacturing";2488;1357
"Program for Drug-Free Workplace with the following element: Creation of Drug Assessment Team";"..Electricity, Gas, Steam and Air Conditioning Supply";145;132
"Program for Drug-Free Workplace with the following element: Creation of Drug Assessment Team";"..Water Supply; Sewerage, Waste Management and Remediation Activities";77;55
"Program for Drug-Free Workplace with the following element: Creation of Drug Assessment Team";"..Construction";355;229
"Program for Drug-Free Workplace with the following element: Creation of Drug Assessment Team";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";3441;2170
"Program for Drug-Free Workplace with the following element: Creation of Drug Assessment Team";"..Transportation and Storage";400;207
"Program for Drug-Free Workplace with the following element: Creation of Drug Assessment Team";"..Accommodation and Food Service Activities";1947;927
"Program for Drug-Free Workplace with the following element: Creation of Drug Assessment Team";"..Information and Communication";408;171
"Program for Drug-Free Workplace with the following element: Creation of Drug Assessment Team";"..Financial and Insurance Activities";509;318
"Program for Drug-Free Workplace with the following element: Creation of Drug Assessment Team";"..Real Estate Activities";327;97
"Program for Drug-Free Workplace with the following element: Creation of Drug Assessment Team";"..Professional, Scientific and Technical Activities";276;131
"Program for Drug-Free Workplace with the following element: Creation of Drug Assessment Team";"..Administrative and Support Service Activities";1277;558
"Program for Drug-Free Workplace with the following element: Creation of Drug Assessment Team";"..Education Except Public Education";893;307
"Program for Drug-Free Workplace with the following element: Creation of Drug Assessment Team";"..Human Health and Social Work Activities Except Public Health Activities";770;368
"Program for Drug-Free Workplace with the following element: Creation of Drug Assessment Team";"..Arts, Entertainment and  Recreation";82;21
"Program for Drug-Free Workplace with the following element: Creation of Drug Assessment Team";"..Other Service Activities Except Activities of Membership Organization";142;23
"Program for Drug-Free Workplace with the following element: Return to Work Arrangement after treatment and rehabilitation";"Establishments with Implemented OSH Policies/Programs";15217;7856
"Program for Drug-Free Workplace with the following element: Return to Work Arrangement after treatment and rehabilitation";"..Agriculture, Forestry and Fishing";290;147
"Program for Drug-Free Workplace with the following element: Return to Work Arrangement after treatment and rehabilitation";"..Mining and Quarrying";67;39
"Program for Drug-Free Workplace with the following element: Return to Work Arrangement after treatment and rehabilitation";"..Manufacturing";2902;1420
"Program for Drug-Free Workplace with the following element: Return to Work Arrangement after treatment and rehabilitation";"..Electricity, Gas, Steam and Air Conditioning Supply";155;132
"Program for Drug-Free Workplace with the following element: Return to Work Arrangement after treatment and rehabilitation";"..Water Supply; Sewerage, Waste Management and Remediation Activities";133;57
"Program for Drug-Free Workplace with the following element: Return to Work Arrangement after treatment and rehabilitation";"..Construction";417;267
"Program for Drug-Free Workplace with the following element: Return to Work Arrangement after treatment and rehabilitation";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";3622;2325
"Program for Drug-Free Workplace with the following element: Return to Work Arrangement after treatment and rehabilitation";"..Transportation and Storage";390;242
"Program for Drug-Free Workplace with the following element: Return to Work Arrangement after treatment and rehabilitation";"..Accommodation and Food Service Activities";2162;1004
"Program for Drug-Free Workplace with the following element: Return to Work Arrangement after treatment and rehabilitation";"..Information and Communication";415;163
"Program for Drug-Free Workplace with the following element: Return to Work Arrangement after treatment and rehabilitation";"..Financial and Insurance Activities";650;336
"Program for Drug-Free Workplace with the following element: Return to Work Arrangement after treatment and rehabilitation";"..Real Estate Activities";352;143
"Program for Drug-Free Workplace with the following element: Return to Work Arrangement after treatment and rehabilitation";"..Professional, Scientific and Technical Activities";339;161
"Program for Drug-Free Workplace with the following element: Return to Work Arrangement after treatment and rehabilitation";"..Administrative and Support Service Activities";1405;665
"Program for Drug-Free Workplace with the following element: Return to Work Arrangement after treatment and rehabilitation";"..Education Except Public Education";853;347
"Program for Drug-Free Workplace with the following element: Return to Work Arrangement after treatment and rehabilitation";"..Human Health and Social Work Activities Except Public Health Activities";820;362
"Program for Drug-Free Workplace with the following element: Return to Work Arrangement after treatment and rehabilitation";"..Arts, Entertainment and  Recreation";136;25
"Program for Drug-Free Workplace with the following element: Return to Work Arrangement after treatment and rehabilitation";"..Other Service Activities Except Activities of Membership Organization";108;21
"Program for HIV Prevention and Control in the Workplace with the following elements: Promotion of non-mandatory HIV testing";"Establishments with Implemented OSH Policies/Programs";12375;7554
"Program for HIV Prevention and Control in the Workplace with the following elements: Promotion of non-mandatory HIV testing";"..Agriculture, Forestry and Fishing";195;122
"Program for HIV Prevention and Control in the Workplace with the following elements: Promotion of non-mandatory HIV testing";"..Mining and Quarrying";63;36
"Program for HIV Prevention and Control in the Workplace with the following elements: Promotion of non-mandatory HIV testing";"..Manufacturing";2219;1414
"Program for HIV Prevention and Control in the Workplace with the following elements: Promotion of non-mandatory HIV testing";"..Electricity, Gas, Steam and Air Conditioning Supply";132;125
"Program for HIV Prevention and Control in the Workplace with the following elements: Promotion of non-mandatory HIV testing";"..Water Supply; Sewerage, Waste Management and Remediation Activities";47;41
"Program for HIV Prevention and Control in the Workplace with the following elements: Promotion of non-mandatory HIV testing";"..Construction";272;196
"Program for HIV Prevention and Control in the Workplace with the following elements: Promotion of non-mandatory HIV testing";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";3021;2195
"Program for HIV Prevention and Control in the Workplace with the following elements: Promotion of non-mandatory HIV testing";"..Transportation and Storage";213;164
"Program for HIV Prevention and Control in the Workplace with the following elements: Promotion of non-mandatory HIV testing";"..Accommodation and Food Service Activities";1706;911
"Program for HIV Prevention and Control in the Workplace with the following elements: Promotion of non-mandatory HIV testing";"..Information and Communication";374;167
"Program for HIV Prevention and Control in the Workplace with the following elements: Promotion of non-mandatory HIV testing";"..Financial and Insurance Activities";460;325
"Program for HIV Prevention and Control in the Workplace with the following elements: Promotion of non-mandatory HIV testing";"..Real Estate Activities";286;124
"Program for HIV Prevention and Control in the Workplace with the following elements: Promotion of non-mandatory HIV testing";"..Professional, Scientific and Technical Activities";360;183
"Program for HIV Prevention and Control in the Workplace with the following elements: Promotion of non-mandatory HIV testing";"..Administrative and Support Service Activities";1220;689
"Program for HIV Prevention and Control in the Workplace with the following elements: Promotion of non-mandatory HIV testing";"..Education Except Public Education";753;312
"Program for HIV Prevention and Control in the Workplace with the following elements: Promotion of non-mandatory HIV testing";"..Human Health and Social Work Activities Except Public Health Activities";867;481
"Program for HIV Prevention and Control in the Workplace with the following elements: Promotion of non-mandatory HIV testing";"..Arts, Entertainment and  Recreation";62;34
"Program for HIV Prevention and Control in the Workplace with the following elements: Promotion of non-mandatory HIV testing";"..Other Service Activities Except Activities of Membership Organization";125;32
"Program for HIV Prevention and Control in the Workplace with the following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"Establishments with Implemented OSH Policies/Programs";14712;7988
"Program for HIV Prevention and Control in the Workplace with the following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Agriculture, Forestry and Fishing";273;124
"Program for HIV Prevention and Control in the Workplace with the following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Mining and Quarrying";66;38
"Program for HIV Prevention and Control in the Workplace with the following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Manufacturing";2513;1455
"Program for HIV Prevention and Control in the Workplace with the following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Electricity, Gas, Steam and Air Conditioning Supply";154;144
"Program for HIV Prevention and Control in the Workplace with the following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Water Supply; Sewerage, Waste Management and Remediation Activities";59;43
"Program for HIV Prevention and Control in the Workplace with the following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Construction";414;215
"Program for HIV Prevention and Control in the Workplace with the following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";3479;2237
"Program for HIV Prevention and Control in the Workplace with the following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Transportation and Storage";336;183
"Program for HIV Prevention and Control in the Workplace with the following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Accommodation and Food Service Activities";2199;1004
"Program for HIV Prevention and Control in the Workplace with the following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Information and Communication";393;179
"Program for HIV Prevention and Control in the Workplace with the following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Financial and Insurance Activities";606;356
"Program for HIV Prevention and Control in the Workplace with the following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Real Estate Activities";315;143
"Program for HIV Prevention and Control in the Workplace with the following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Professional, Scientific and Technical Activities";418;183
"Program for HIV Prevention and Control in the Workplace with the following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Administrative and Support Service Activities";1308;689
"Program for HIV Prevention and Control in the Workplace with the following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Education Except Public Education";956;409
"Program for HIV Prevention and Control in the Workplace with the following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Human Health and Social Work Activities Except Public Health Activities";1031;537
"Program for HIV Prevention and Control in the Workplace with the following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Arts, Entertainment and  Recreation";84;28
"Program for HIV Prevention and Control in the Workplace with the following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Other Service Activities Except Activities of Membership Organization";106;21
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Adoption of DOTS (Directly Observed Treatment Short Course) in the treatment of workers with tuberculosis";"Establishments with Implemented OSH Policies/Programs";16066;9335
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Adoption of DOTS (Directly Observed Treatment Short Course) in the treatment of workers with tuberculosis";"..Agriculture, Forestry and Fishing";374;237
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Adoption of DOTS (Directly Observed Treatment Short Course) in the treatment of workers with tuberculosis";"..Mining and Quarrying";86;44
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Adoption of DOTS (Directly Observed Treatment Short Course) in the treatment of workers with tuberculosis";"..Manufacturing";2928;1869
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Adoption of DOTS (Directly Observed Treatment Short Course) in the treatment of workers with tuberculosis";"..Electricity, Gas, Steam and Air Conditioning Supply";181;164
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Adoption of DOTS (Directly Observed Treatment Short Course) in the treatment of workers with tuberculosis";"..Water Supply; Sewerage, Waste Management and Remediation Activities";106;68
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Adoption of DOTS (Directly Observed Treatment Short Course) in the treatment of workers with tuberculosis";"..Construction";452;290
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Adoption of DOTS (Directly Observed Treatment Short Course) in the treatment of workers with tuberculosis";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";3950;2603
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Adoption of DOTS (Directly Observed Treatment Short Course) in the treatment of workers with tuberculosis";"..Transportation and Storage";442;232
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Adoption of DOTS (Directly Observed Treatment Short Course) in the treatment of workers with tuberculosis";"..Accommodation and Food Service Activities";2201;936
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Adoption of DOTS (Directly Observed Treatment Short Course) in the treatment of workers with tuberculosis";"..Information and Communication";406;207
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Adoption of DOTS (Directly Observed Treatment Short Course) in the treatment of workers with tuberculosis";"..Financial and Insurance Activities";750;387
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Adoption of DOTS (Directly Observed Treatment Short Course) in the treatment of workers with tuberculosis";"..Real Estate Activities";323;173
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Adoption of DOTS (Directly Observed Treatment Short Course) in the treatment of workers with tuberculosis";"..Professional, Scientific and Technical Activities";469;189
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Adoption of DOTS (Directly Observed Treatment Short Course) in the treatment of workers with tuberculosis";"..Administrative and Support Service Activities";1296;753
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Adoption of DOTS (Directly Observed Treatment Short Course) in the treatment of workers with tuberculosis";"..Education Except Public Education";970;463
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Adoption of DOTS (Directly Observed Treatment Short Course) in the treatment of workers with tuberculosis";"..Human Health and Social Work Activities Except Public Health Activities";938;656
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Adoption of DOTS (Directly Observed Treatment Short Course) in the treatment of workers with tuberculosis";"..Arts, Entertainment and  Recreation";97;36
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Adoption of DOTS (Directly Observed Treatment Short Course) in the treatment of workers with tuberculosis";"..Other Service Activities Except Activities of Membership Organization";97;27
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Referral of workers to TB DOTS facilities";"Establishments with Implemented OSH Policies/Programs";17645;10975
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Referral of workers to TB DOTS facilities";"..Agriculture, Forestry and Fishing";379;271
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Referral of workers to TB DOTS facilities";"..Mining and Quarrying";99;55
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Referral of workers to TB DOTS facilities";"..Manufacturing";3341;2147
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Referral of workers to TB DOTS facilities";"..Electricity, Gas, Steam and Air Conditioning Supply";201;184
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Referral of workers to TB DOTS facilities";"..Water Supply; Sewerage, Waste Management and Remediation Activities";109;75
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Referral of workers to TB DOTS facilities";"..Construction";464;333
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Referral of workers to TB DOTS facilities";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";4234;3085
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Referral of workers to TB DOTS facilities";"..Transportation and Storage";463;283
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Referral of workers to TB DOTS facilities";"..Accommodation and Food Service Activities";2438;1128
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Referral of workers to TB DOTS facilities";"..Information and Communication";479;231
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Referral of workers to TB DOTS facilities";"..Financial and Insurance Activities";846;438
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Referral of workers to TB DOTS facilities";"..Real Estate Activities";315;193
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Referral of workers to TB DOTS facilities";"..Professional, Scientific and Technical Activities";459;206
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Referral of workers to TB DOTS facilities";"..Administrative and Support Service Activities";1393;884
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Referral of workers to TB DOTS facilities";"..Education Except Public Education";1066;625
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Referral of workers to TB DOTS facilities";"..Human Health and Social Work Activities Except Public Health Activities";1104;744
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Referral of workers to TB DOTS facilities";"..Arts, Entertainment and  Recreation";106;41
"Program for Prevention and Control of Tuberculosis in the Workplace with the following elements: Referral of workers to TB DOTS facilities";"..Other Service Activities Except Activities of Membership Organization";149;52
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Promotion of immunization for Hepatitis B";"Establishments with Implemented OSH Policies/Programs";14477;8389
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Promotion of immunization for Hepatitis B";"..Agriculture, Forestry and Fishing";153;166
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Promotion of immunization for Hepatitis B";"..Mining and Quarrying";66;49
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Promotion of immunization for Hepatitis B";"..Manufacturing";2493;1632
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Promotion of immunization for Hepatitis B";"..Electricity, Gas, Steam and Air Conditioning Supply";150;144
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Promotion of immunization for Hepatitis B";"..Water Supply; Sewerage, Waste Management and Remediation Activities";66;60
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Promotion of immunization for Hepatitis B";"..Construction";314;224
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Promotion of immunization for Hepatitis B";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";3266;2263
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Promotion of immunization for Hepatitis B";"..Transportation and Storage";381;189
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Promotion of immunization for Hepatitis B";"..Accommodation and Food Service Activities";2009;912
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Promotion of immunization for Hepatitis B";"..Information and Communication";411;172
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Promotion of immunization for Hepatitis B";"..Financial and Insurance Activities";763;388
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Promotion of immunization for Hepatitis B";"..Real Estate Activities";275;149
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Promotion of immunization for Hepatitis B";"..Professional, Scientific and Technical Activities";397;164
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Promotion of immunization for Hepatitis B";"..Administrative and Support Service Activities";1333;660
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Promotion of immunization for Hepatitis B";"..Education Except Public Education";1073;442
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Promotion of immunization for Hepatitis B";"..Human Health and Social Work Activities Except Public Health Activities";1132;699
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Promotion of immunization for Hepatitis B";"..Arts, Entertainment and  Recreation";83;33
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Promotion of immunization for Hepatitis B";"..Other Service Activities Except Activities of Membership Organization";114;42
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Accessible diagnosis, treatment and referral mechanism to workers";"Establishments with Implemented OSH Policies/Programs";15990;8658
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Accessible diagnosis, treatment and referral mechanism to workers";"..Agriculture, Forestry and Fishing";245;176
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Accessible diagnosis, treatment and referral mechanism to workers";"..Mining and Quarrying";63;51
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Accessible diagnosis, treatment and referral mechanism to workers";"..Manufacturing";2870;1659
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Accessible diagnosis, treatment and referral mechanism to workers";"..Electricity, Gas, Steam and Air Conditioning Supply";192;156
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Accessible diagnosis, treatment and referral mechanism to workers";"..Water Supply; Sewerage, Waste Management and Remediation Activities";55;46
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Accessible diagnosis, treatment and referral mechanism to workers";"..Construction";345;227
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Accessible diagnosis, treatment and referral mechanism to workers";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";3800;2383
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Accessible diagnosis, treatment and referral mechanism to workers";"..Transportation and Storage";429;210
